source,entity_type,credential_type,credential_number,linked_licensee_number,name,abn_acn,locality,state,postcode,start_date,end_date,status,latitude,longitude,distance_km,dataset_url,dedupe_key
asic_credit_representative,representative,credit_rep,437102,391237,FLINDERS PARTNERS LENDING SOLUTIONS PTY LTD,14160741024,FRANKSTON,VIC,3199,2013-04-05,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:14160741024
asic_credit_representative,representative,credit_rep,437202,389328,CONNECTIVE BROKER SERVICES PTY LTD,77161731111,MELBOURNE,VIC,3000,2013-04-08,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:77161731111
asic_credit_representative,representative,credit_rep,437974,389087,PRIME HOME LOANS PTY. LTD.,78162553399,GLEN WAVERLEY,VIC,3150,2017-06-29,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:78162553399
asic_credit_representative,representative,credit_rep,439574,391209,NAKED HOME LOANS PTY LTD,29114180282,MELBOURNE,VIC,3004,2018-04-10,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:29114180282
asic_credit_representative,representative,credit_rep,440883,391237,BISHOP BROKERAGE PTY LTD,80163281534,GOLDEN SQUARE,VIC,3555,2013-06-20,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:80163281534
asic_credit_representative,representative,credit_rep,441325,391237,SJBUTLER MORTGAGE SOLUTIONS PTY LTD,77155837200,BALLARAT,VIC,3350,2013-06-27,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:77155837200
asic_credit_representative,representative,credit_rep,441811,389087,ORANGE HOME LOANS PTY. LTD.,163859425,FLEMINGTON,VIC,3031,2013-07-03,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:163859425
asic_credit_representative,representative,credit_rep,442428,384704,KR MORTGAGE FINANCE SERVICES PTY LTD,29129707642,CRANBOURNE,VIC,3977,2013-07-16,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:29129707642
asic_credit_representative,representative,credit_rep,443230,389087,AFA MORTGAGE BROKERS PTY LTD,164564461,NIDDRIE,VIC,3042,2020-02-25,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:164564461
asic_credit_representative,representative,credit_rep,443338,389087,WEALTH FOR LIFE INSTITUTE MORTGAGE SOLUTIONS PTY LTD,47162032797,SOUTH MELBOURNE,VIC,3205,2021-06-08,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:47162032797
asic_credit_representative,representative,credit_rep,445389,391237,TRUE VINE MORTGAGE SOLUTIONS PTY LTD,79165174505,KNOXFIELD,VIC,3180,2014-08-28,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:79165174505
asic_credit_representative,representative,credit_rep,445412,391209,THE MORTGAGE APPROVAL COMPANY PTY. LTD.,22163153240,RICHMOND,VIC,3121,2025-06-02,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:22163153240
asic_credit_representative,representative,credit_rep,446654,422284,YORKE MORTGAGE SOLUTIONS PTY LTD,56164305202,MULGRAVE,VIC,3170,2015-03-03,,APPR,-37.9261741,145.1723107,22.22,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:56164305202
asic_credit_representative,representative,credit_rep,447390,389328,SYNERGY BROKERS PTY LTD,96163871798,BRIGHTON,VIC,3186,2019-05-16,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:96163871798
asic_credit_representative,representative,credit_rep,448078,389328,CLIENT MORTGAGE SERVICES PTY. LTD.,161242806,DOREEN,VIC,3754,2021-07-09,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:161242806
asic_credit_representative,representative,credit_rep,448167,390261,SPRINGVALE MORTGAGE CENTRE PTY LTD,87165950532,SPRINGVALE,VIC,3171,2013-11-01,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:87165950532
asic_credit_representative,representative,credit_rep,449380,389087,ROYALE BROKERS PTY LTD,51166246457,TRUGANINA,VIC,3029,2013-11-26,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:51166246457
asic_credit_representative,representative,credit_rep,450099,383640,NATIONAL MORTGAGE BROKING SOLUTIONS PTY LTD,98166777288,BROADMEADOWS,VIC,3047,2013-12-11,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:98166777288
asic_credit_representative,representative,credit_rep,451279,391237,INSIGHT LENDING PTY LTD,55166954874,PAKENHAM,VIC,3810,2015-04-22,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:55166954874
asic_credit_representative,representative,credit_rep,451374,387025,AURA BROKERS PTY LTD,165342094,HUGHESDALE,VIC,3166,2018-05-04,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:165342094
asic_credit_representative,representative,credit_rep,453542,389087,APT MORTGAGE SERVICES PTY LTD,164460682,POINT COOK,VIC,3030,2014-02-17,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:164460682
asic_credit_representative,representative,credit_rep,454545,391237,ALLFIN BROKERING SERVICES PTY LTD,53166698095,SOUTH MELBOURNE,VIC,3205,2014-03-05,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:53166698095
asic_credit_representative,representative,credit_rep,454546,391209,MORTGAGE LEADERS PTY LTD,51165617087,MENTONE,VIC,3194,2023-11-21,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:51165617087
asic_credit_representative,representative,credit_rep,455491,392596,HOME LOANS PLUS (AUST) PTY LTD,68114347376,COLLINGWOOD,VIC,3066,2014-03-26,,APPR,-37.802104,144.9881387,2.54,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:68114347376
asic_credit_representative,representative,credit_rep,457066,509484,FINOME MORTGAGE SOLUTIONS PTY LTD,30167961597,BUNDOORA,VIC,3083,2019-10-01,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:30167961597
asic_credit_representative,representative,credit_rep,457099,391237,MORTGAGEMAN.COM.AU PTY. LTD.,38166538889,CHADSTONE,VIC,3148,2014-04-30,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:38166538889
asic_credit_representative,representative,credit_rep,457165,389087,PERFECT MORTGAGE SERVICES PTY. LTD.,74168632826,POINT COOK,VIC,3030,2014-05-01,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:74168632826
asic_credit_representative,representative,credit_rep,458326,389087,ULTIMATE MORTGAGE SOLUTIONS PTY LTD,169150207,HALLAM,VIC,3803,2014-05-23,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:169150207
asic_credit_representative,representative,credit_rep,458565,390261,SYNDICATE HOME LOANS PTY LTD,38168634231,HALLAM,VIC,3803,2014-05-28,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:38168634231
asic_credit_representative,representative,credit_rep,460715,382869,SUNDANCE BROKERING PTY. LTD.,51169432571,NEERIM,VIC,3831,2014-06-26,,APPR,-37.8203955,145.0025153,3.54,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:51169432571
asic_credit_representative,representative,credit_rep,462041,389087,BRIGHT MORTGAGE PTY LTD,87600172432,TRAVANCORE,VIC,3032,2014-07-21,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:87600172432
asic_credit_representative,representative,credit_rep,464008,389328,KJT MORTGAGE SOLUTIONS PTY LTD,12600589731,WODONGA,VIC,3689,2024-03-27,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:12600589731
asic_credit_representative,representative,credit_rep,464774,389328,SOLD HOME LOANS PTY. LTD.,85601082053,SAFETY BEACH,VIC,3936,2014-09-09,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:85601082053
asic_credit_representative,representative,credit_rep,466279,389087,BRILLIANT MORTGAGE SOLUTIONS PTY LTD,47164634539,MORDIALLOC,VIC,3195,2014-10-02,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:47164634539
asic_credit_representative,representative,credit_rep,467729,391209,TTS LENDING PTY LTD,66602092491,ASCOT VALE,VIC,3032,2014-10-29,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:66602092491
asic_credit_representative,representative,credit_rep,468146,391209,SC HOME LOANS PTY LTD,45601812579,WEST FOOTSCRAY,VIC,3012,2022-02-07,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:45601812579
asic_credit_representative,representative,credit_rep,468464,384704,NATIONAL HOME LOANS GROUP PTY LTD,57168971346,SUNSHINE,VIC,3020,2017-04-28,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:57168971346
asic_credit_representative,representative,credit_rep,468969,391237,RELIANCE MORTGAGE GROUP PTY LTD,601828157,KEILOR PARK,VIC,3042,2014-11-18,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:601828157
asic_credit_representative,representative,credit_rep,470710,246786,PAKENHAM HOME LOANS PTY LTD,32602118258,PAKENHAM,VIC,3810,2014-12-19,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:32602118258
asic_credit_representative,representative,credit_rep,471439,389328,VIC MOBILE MORTGAGES PTY. LTD.,69602254062,NARRE WARREN,VIC,3805,2015-01-20,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:69602254062
asic_credit_representative,representative,credit_rep,473798,391237,CUSTOM LENDING PTY LTD,602869054,GISBORNE,VIC,3437,2015-03-03,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:602869054
asic_credit_representative,representative,credit_rep,474971,387856,NEXT GENERATION MORTGAGES PTY LTD,71603689925,HEIDELBERG,VIC,3084,2022-04-07,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:71603689925
asic_credit_representative,representative,credit_rep,475519,389328,APEX MACRO MORTGAGE SOLUTIONS PTY. LTD.,18603843965,BOX HILL,VIC,3128,2015-04-28,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:18603843965
asic_credit_representative,representative,credit_rep,476013,437989,FREEDOM MORTGAGE GROUP PTY. LTD.,20603636102,MAIDSTONE,VIC,3012,2015-03-23,,APPR,-37.7614537,144.862141,10.60,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:20603636102
asic_credit_representative,representative,credit_rep,476057,391237,AXCESS BROKING PTY. LTD.,52605220648,HAMPTON,VIC,3188,2015-05-06,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:52605220648
asic_credit_representative,representative,credit_rep,476964,391209,INDEGO MORTGAGE FINANCE PTY LTD,93604668493,DOREEN,VIC,3754,2015-05-29,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:93604668493
asic_credit_representative,representative,credit_rep,477069,391715,FINSTYLE LENDING PTY LTD,604815741,KEW EAST,VIC,3102,2025-10-01,,APPR,-37.8091737,145.0833678,10.58,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:604815741
asic_credit_representative,representative,credit_rep,477177,517192,SEED LENDING PTY LTD,70605100838,BALLARAT,VIC,3350,2021-02-02,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:70605100838
asic_credit_representative,representative,credit_rep,477313,391237,JT MORTGAGE FINANCIAL SERVICES PTY LTD,49605499750,DONCASTER EAST,VIC,3109,2015-06-11,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:49605499750
asic_credit_representative,representative,credit_rep,477708,382869,HEINRICH MORTGAGE BROKING PTY LTD,39605929879,SALE,VIC,3850,2015-06-24,,APPR,-37.8203955,145.0025153,3.54,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:39605929879
asic_credit_representative,representative,credit_rep,477805,391237,JLM HOME LOANS PTY LTD,70603975408,MORNINGTON,VIC,3931,2022-06-15,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:70603975408
asic_credit_representative,representative,credit_rep,478483,389328,OPTIMUM FINANCE BROKERS PTY LTD,33605628457,WHEELERS HILL,VIC,3150,2020-05-15,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:33605628457
asic_credit_representative,representative,credit_rep,479576,389328,MJW MORTGAGE SOLUTIONS PTY LTD,54606934650,ROWVILLE,VIC,3178,2025-04-22,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:54606934650
asic_credit_representative,representative,credit_rep,479881,389328,SOUTHERN LENDING AND INVESTMENT SERVICES PTY LTD,37607281685,VERMONT,VIC,3133,2015-08-28,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:37607281685
asic_credit_representative,representative,credit_rep,480501,365797,BERKELEY RESIDENTIAL MORTGAGES PTY LTD,80079596044,MELBOURNE,VIC,3000,2015-09-21,,APPR,-37.7871148,144.9515533,3.11,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:80079596044
asic_credit_representative,representative,credit_rep,480511,389087,MORTGAGE INVESTMENT PARTNERS PTY LTD,608095987,NOTTING HILL,VIC,3168,2021-12-03,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:608095987
asic_credit_representative,representative,credit_rep,480895,390222,MACEDON HOME LOANS PTY LTD,26607980245,BENDIGO,VIC,3550,2020-07-06,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:26607980245
asic_credit_representative,representative,credit_rep,480971,384704,MASON AUSTEN MORTGAGE BROKING PTY LTD,607587904,ALPHINGTON,VIC,3078,2015-09-24,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:607587904
asic_credit_representative,representative,credit_rep,482097,391237,CRANAGE LENDING SOLUTIONS PTY LTD,27608595482,HAWTHORN,VIC,3122,2015-11-16,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:27608595482
asic_credit_representative,representative,credit_rep,482176,391237,MELBOURNE LENDING SOLUTIONS PTY LTD,80608895852,COBURG,VIC,3058,2015-11-18,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:80608895852
asic_credit_representative,representative,credit_rep,482214,384704,ALARA HOME LOANS PTY LTD,19608626151,LANGWARRIN,VIC,3910,2015-11-19,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:19608626151
asic_credit_representative,representative,credit_rep,482825,389328,SOUTHERNCROSS MORTGAGE SOLUTIONS PTY LTD,607734761,CRAIGIEBURN,VIC,3064,2015-12-11,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:607734761
asic_credit_representative,representative,credit_rep,483232,391237,PLATINUM PACKAGE HOME LOANS PTY LTD,96604979115,WANTIRNA SOUTH,VIC,3152,2015-12-24,,,,,,https://data.gov.au/data/dataset/a3b6d445-3a00-409a-8b49-53dc62b823bf/resource/c0129755-efab-4850-b73d-810c71a4bfd6/download/credit_rep_202602.tsv,abn:96604979115
